-364, 284, 1334
-531, 266, 1323
-560, 301, 1179
-436, 347, 987
-107, 335, 1006
166, 120, 926
274, 54, 470
694, 176, -119
694, 176, -119
1043, 86, -162
1134, -36, -83
1520, 17, -244
972, -25, -480
1048, 242, 257
936, 104, 254
936, 104, 254
889, 159, 489
881, 167, 406
963, 115, 361
-,-,-
-191, 270, 970
-148, 303, 1047
-96, 321, 1049
-200, 328, 1198
-293, 310, 1333
-424, 338, 1123
-477, 413, 1082
-496, 445, 1190
-407, 300, 1417
-407, 300, 1417
-410, 156, 1273
31, 141, 547
506, 150, -137
982, 186, -533
1291, 131, -419
1375, -192, -224
1324, 182, -106
-,-,-
-522, 314, 1120
-595, 389, 1285
-538, 415, 1243
-551, 429, 1143
-525, 447, 1178
-494, 279, 1219
-346, 184, 892
-346, 184, 892
122, 221, 762
305, 76, 490
620, 87, -120
962, 18, -398
1489, -20, -437
1489, -20, -437
1415, 78, -421
1227, 151, 36
1083, 273, 62
1003, 124, 230
932, 47, 362
917, 78, 320
-,-,-
-649, 302, 1303
-649, 302, 1303
-714, 248, 1458
-809, 353, 1247
-671, 501, 1132
-594, 389, 1154
-622, 228, 1256
-370, 152, 935
162, 265, 535
440, 162, -4
440, 162, -4
878, 146, -362
1167, 1, -270
1430, -183, -300
1259, 128, -378
1177, 171, -65
1040, 174, 73
943, 150, 332
943, 150, 332
882, 68, 486
849, 123, 427
-,-,-
-162, 260, 1091
-353, 377, 1223
-395, 613, 1378
-476, 431, 1225
-585, 243, 1290
-407, 269, 1012
62, 374, 853
62, 374, 853
381, 165, 559
770, 123, 98
991, 39, 21
991, 39, 21
1117, 3, 79
1169, -3, 13
1151, 38, 111
1151, 38, 111
1067, 22, 304
905, 30, 487
-,-,-
-673, 432, 998
-673, 432, 998
-598, 434, 1059
-589, 544, 1168
-629, 426, 1187
-674, 286, 1009
-466, 337, 698
179, 345, 517
552, 56, 476
552, 56, 476
853, 3, -86
1118, 84, -197
1134, 143, -217
1314, 109, -10
1177, -77, 274
1177, -77, 274
1014, -39, 409
-,-,-
-211, 301, 1350
-211, 301, 1350
-444, 238, 1618
-671, 171, 1637
-776, 259, 1398
-489, 278, 1004
-85, 138, 865
185, 48, 378
623, 40, -232
953, 91, -394
953, 91, -394
1266, -136, -573
1547, 208, -488
1209, -47, -480
1049, 310, 181
897, 114, 291
766, 91, 710
766, 91, 710
703, 155, 741
824, 226, 502
967, 113, 207
1207, 74, -35
1207, 74, -35
1139, 84, 14
-,-,-
-109, 323, 980
-139, 465, 911
-118, 425, 1181
-320, 308, 1430
-404, 282, 1584
-613, 310, 1575
-613, 310, 1575
-500, 312, 938
-131, 280, 954
161, 144, 614
504, 98, 69
845, 173, -261
1062, 176, -316
1062, 176, -316
1166, 123, -226
1307, 57, -112
1204, 49, -66
1033, 161, 154
818, 271, 400
754, 296, 569
807, 223, 581
807, 223, 581
815, 182, 500
-,-,-
-106, 328, 1141
-269, 384, 1383
-269, 384, 1383
-364, 398, 1369
-405, 402, 1400
-561, 249, 1354
-339, 226, 1152
-73, 220, 864
137, 224, 594
351, 300, 257
591, 318, -6
591, 318, -6
835, 299, -118
1000, 228, -92
1137, 203, -244
1228, 193, -215
1140, 155, -130
1031, 212, 31
1031, 212, 31
955, 254, 189
901, 251, 338
892, 259, 349
924, 252, 286
-,-,-
-240, 367, 1133
-324, 314, 1306
-454, 274, 1308
-483, 264, 1344
-485, 228, 1385
-485, 228, 1385
-179, 275, 979
16, 183, 722
262, 205, 468
464, 133, 218
644, 151, 43
644, 151, 43
964, 221, -238
1209, 242, -410
1285, 156, -468
1226, 169, -466
1067, 248, -208
929, 326, 124
869, 382, 300
869, 382, 300
818, 362, 473
813, 334, 456
875, 312, 310
989, 283, 63
989, 283, 63
1068, 229, -98
1102, 195, -126
-,-,-
-168, 296, 1264
-283, 177, 1358
-354, 225, 1528
-400, 315, 1220
-300, 380, 1116
-159, 330, 1241
58, 184, 904
222, 153, 617
334, 308, 483
334, 308, 483
451, 367, 288
686, 392, 87
942, 271, -17
991, 175, -12
991, 175, -12
997, 297, -78
1037, 380, -72
987, 367, 36
995, 385, -31
994, 348, 22
994, 348, 22
987, 320, 59
923, 319, 191
868, 358, 247
868, 358, 247
862, 384, 185
-,-,-
-128, 363, 908
-136, 388, 884
-219, 441, 1160
-405, 493, 1280
-434, 453, 1217
-493, 473, 1076
-515, 470, 1281
-608, 393, 1417
-608, 393, 1417
-602, 305, 1189
-305, 276, 1222
-313, 57, 182
272, 278, -58
625, 104, -300
999, 56, -702
1554, 62, -885
1554, 62, -885
1509, -24, -1270
1203, 92, -849
978, 293, -268
832, 362, 226
877, 402, 200
863, 442, 412
777, 371, 558
777, 371, 558
760, 326, 513
840, 295, 415
900, 272, 67
933, 302, -69
-,-,-
-19, 393, 863
2, 373, 884
2, 373, 884
1, 327, 860
