-111, 226, 594
-111, 226, 594
-188, 127, 644
-188, 78, 634
-173, 120, 518
-143, 187, 503
-129, 179, 437
-107, 95, 509
-,-,-
-74, -151, 1425
-202, 0, 1791
-167, 5, 1998
-4, -111, 1975
98, -34, 1868
98, -34, 1868
121, -8, 1723
84, -20, 1492
49, 44, 1365
2, 70, 1250
2, 70, 1250
-11, 77, 1061
-10, 129, 826
20, 122, 595
20, 122, 595
24, 143, 411
0, 157, 274
-9, 189, 216
-9, 189, 216
-33, 174, 234
-95, 149, 337
-70, 180, 457
-78, 186, 411
-78, 186, 411
-63, 246, 365
-96, 196, 477
-146, 171, 718
-,-,-
-246, -53, 1359
-246, -53, 1359
-191, -61, 1583
-187, -3, 1649
-39, 64, 1758
-27, 88, 1892
-17, 3, 1797
1, 30, 1622
1, 30, 1622
8, 88, 1480
-13, 114, 1360
-51, 49, 1274
-51, 49, 1274
-30, -23, 1102
10, -41, 935
3, -19, 716
-15, 64, 456
-15, 64, 456
-,-,-
-57, -228, 1050
-57, -228, 1050
6, 49, 1391
-4, 197, 1347
33, 164, 1342
0, -10, 1644
-12, -170, 1896
-12, -170, 1896
29, -151, 1658
63, -42, 1380
28, 93, 1389
-48, 3, 1388
-77, -24, 1411
-77, -24, 1411
-78, 0, 1311
-53, 33, 1159
-51, -7, 1016
-34, 9, 887
-34, 9, 887
-,-,-
-43, -122, 1247
-7, -13, 1007
3, 37, 940
-63, -2, 1124
-93, 73, 1373
-93, 73, 1373
-145, -3, 1595
-129, -33, 1852
-81, -186, 1760
-18, -194, 1707
6, -104, 1649
-5, -28, 1504
-5, -28, 1504
12, 70, 1331
-6, 64, 1208
-19, 59, 1181
-35, 52, 1082
-35, 52, 1082
-23, 73, 957
-18, 133, 821
-7, 171, 725
-13, 125, 692
-13, 125, 692
-61, 105, 585
-,-,-
50, 207, 1086
-37, 27, 1231
-99, 147, 1587
-117, 132, 1751
-37, 45, 1792
82, -48, 1757
82, -48, 1757
147, -173, 1729
208, -159, 1622
177, -130, 1430
116, -39, 1228
51, 99, 1124
46, 144, 1043
46, 144, 1043
38, 51, 838
52, 120, 514
50, 245, 381
50, 245, 381
-48, 263, 357
-113, 250, 285
-152, 244, 297
-162, 310, 378
-,-,-
-2, 169, 1233
-6, -22, 1456
-6, -22, 1456
-46, -183, 1713
-17, -162, 1876
36, -191, 1816
52, -198, 1645
38, -63, 1513
2, -47, 1365
2, -47, 1365
-4, -38, 1199
-28, 8, 1127
-10, 56, 886
54, 160, 653
54, 160, 653
78, 231, 625
4, 165, 631
-56, 172, 617
-56, 172, 617
-82, 266, 545
-122, 314, 538
-170, 278, 640
-176, 151, 587
-145, 155, 536
-145, 155, 536
-152, 187, 445
-,-,-
-68, -111, 1547
-30, -62, 1526
-30, -62, 1526
-12, -115, 1483
0, -74, 1553
-13, -43, 1592
11, 8, 1514
15, 0, 1394
15, 0, 1394
-28, 27, 1292
-33, 96, 1170
-47, 135, 1078
-67, 122, 1025
-67, 122, 1025
-57, 175, 922
-6, 239, 765
0, 234, 676
-37, 200, 654
-37, 200, 654
-55, 202, 632
-63, 269, 634
-137, 295, 573
-159, 302, 562
-178, 232, 517
-178, 232, 517
-,-,-
-95, -243, 1044
-137, -88, 1207
-190, 130, 1402
-120, 163, 1370
-110, 81, 1192
-54, 28, 1366
-64, -55, 1534
-82, -14, 1560
-82, -14, 1560
-77, 14, 1510
-76, 51, 1482
-106, 10, 1525
-103, -41, 1513
-58, -78, 1406
-34, -68, 1226
-34, -68, 1079
-14, -9, 1079
-6, 11, 958
-23, 48, 856
-39, 86, 733
-39, 86, 733
-76, 99, 644
-,-,-
-94, -126, 1821
-22, -80, 1785
-15, -125, 1422
-4, -21, 1117
-4, -21, 1117
3, 93, 1034
-34, 71, 956
-32, 90, 873
-32, 90, 873
-37, 106, 734
-44, 180, 568
-24, 255, 475
-60, 248, 406
-60, 248, 406
